date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,new_deaths_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized,hosp_patients_normalized
2021-09-11,HRV,Europe,Croatia,383108.0,1162.0,829.857,8427.0,14.0,9.286,1.32,0.09,559.0,136.954,,,3330644.0,1759542.0,,3717.0,4835.0,4081657.0,73.726,3330644.0,1759542.0,1633462.411764706,0.15010074689102948,0.11775745970554295,0.8438657986980469,0.7038151559075485,0.8580366863539196,0.8776972974800723,0.18674293405114398
2021-09-12,HRV,Europe,Croatia,383915.0,807.0,868.143,8440.0,13.0,10.0,1.32,0.092,572.0,140.139,,441.541,3331246.0,1759871.0,,602.0,4856.0,4081657.0,73.726,3331246.0,1759871.0,1633477.294117647,0.15702693735602094,0.12681182393446366,0.8451677516274412,0.7052977151685837,0.858198250491199,0.8777053528328909,0.1911170928667564
2021-09-13,HRV,Europe,Croatia,384082.0,167.0,865.7139999999998,8447.0,7.0,10.286,1.32,0.092,592.0,145.039,,,3335991.0,1762738.0,,4745.0,4806.0,4081657.0,73.726,3335991.0,1762738.0,1633492.1764705882,0.1565875152006779,0.1304386420989893,0.8458688032048072,0.7056045149165302,0.8596061665446341,0.8777134081857095,0.19784656796769853
2021-09-14,HRV,Europe,Croatia,385056.0,974.0,904.286,8456.0,9.0,10.143,1.33,0.096,600.0,146.999,,,3341864.0,1766447.0,,5873.0,4801.0,4081657.0,73.726,3341864.0,1766447.0,1633507.0588235294,0.16356544495608855,0.12862523301672646,0.8467701552328493,0.7073938739255121,0.8614275689311671,0.8777214635385281,0.20053835800807535
2021-09-15,HRV,Europe,Croatia,386891.0,1835.0,989.714,8463.0,7.0,9.714,1.34,0.104,603.0,147.734,,,3348958.0,1770818.0,,7094.0,4970.0,4081657.0,73.726,3348958.0,1770818.0,1633521.9411764706,0.1790199348229666,0.123185005769938,0.8474712068102153,0.7107649969044456,0.8635740638978796,0.8777295188913466,0.2015477792732167
2021-09-16,HRV,Europe,Croatia,388260.0,1369.0,1050.857,8472.0,9.0,9.571,1.3,0.109,628.0,153.859,,,3356659.0,1775653.0,,7701.0,5056.0,4081657.0,73.726,3356659.0,1775653.0,1633536.8235294118,0.19008110766946335,0.12137159668767515,0.8483725588382574,0.7132800199879117,0.8659484183165606,0.8777375742441652,0.20995962314939434
2021-09-17,HRV,Europe,Croatia,389654.0,1394.0,1101.143,8481.0,9.0,9.714,1.27,0.113,651.0,159.494,,,3364565.0,1780180.0,,7906.0,5377.0,4081657.0,73.726,3364565.0,1780180.0,1633551.705882353,0.19917817745274088,0.123185005769938,0.8492739108662994,0.7158409711773578,0.8681715212024692,0.8777456295969838,0.2176985195154778
2021-09-18,HRV,Europe,Croatia,391109.0,1455.0,1143.0,8493.0,12.0,9.429,1.24,0.116,659.0,161.454,,,3368323.0,1782472.0,,3758.0,5383.0,4081657.0,73.726,3368323.0,1782472.0,1633566.588235294,0.20675038542153232,0.11957086878780578,0.8504757135703555,0.7185139869453951,0.869297068322969,0.8777536849498023,0.22039030955585465
2021-09-19,HRV,Europe,Croatia,391984.0,875.0,1152.714,8500.0,7.0,8.571,1.2,0.118,683.0,167.334,,517.981,3369026.0,1782796.0,,703.0,5397.0,4081657.0,73.726,3369026.0,1782796.0,1633581.4705882354,0.20850771222968484,0.1086904142942288,0.8511767651477216,0.7201214706546959,0.8694561770782231,0.8777617403026208,0.2284656796769852
2021-09-20,HRV,Europe,Croatia,392248.0,264.0,1166.571,8514.0,14.0,9.571,1.18,0.12,692.0,169.53900000000004,,,3374095.0,1785666.0,,5069.0,5443.0,4081657.0,73.726,3374095.0,1785666.0,1633596.3529411762,0.21101453512247564,0.12137159668767515,0.8525788683024537,0.7206064714538449,0.8708655663608733,0.8777697956554394,0.23149394347240915
2021-09-21,HRV,Europe,Croatia,393285.0,1037.0,1175.571,8526.0,12.0,10.0,1.14,0.122,689.0,168.804,,,3380570.0,1789718.0,,6475.0,5529.0,4081657.0,73.726,3380570.0,1789718.0,1633611.2352941176,0.21264269461119012,0.12681182393446366,0.8537806710065097,0.7225115692898963,0.8728554079543572,0.8777778510082579,0.23048452220726784
2021-09-22,HRV,Europe,Croatia,395097.0,1812.0,1172.286,8539.0,13.0,10.857,1.11,0.122,706.0,172.96900000000005,,,3388015.0,1793806.0,,7445.0,5580.0,4081657.0,73.726,3388015.0,1793806.0,1633626.1176470588,0.21204841639780933,0.1376795972456472,0.8550826239359038,0.7258404384113284,0.874862928298425,0.8777859063610766,0.23620457604306866
2021-09-23,HRV,Europe,Croatia,396470.0,1373.0,1172.857,8554.0,15.0,11.714,1.08,0.123,694.0,170.02900000000002,,,3397030.0,1799370.0,,9015.0,5767.0,4081657.0,73.726,3397030.0,1799370.0,1633641.0,0.21215171407203776,0.14854737055683073,0.8565848773159739,0.7283628099917513,0.8775952774164273,0.8777939617138951,0.23216689098250334
2021-09-24,HRV,Europe,Croatia,397761.0,1291.0,1158.143,8566.0,12.0,12.143,1.07,0.124,678.0,166.109,,,3404014.0,1803468.0,,6984.0,5636.0,4081657.0,73.726,3404014.0,1803468.0,1633655.8823529412,0.20948985421459945,0.1539875978036192,0.85778668002003,0.7307345373845597,0.8796077085245461,0.8778020170667137,0.2267833109017497
2021-09-25,HRV,Europe,Croatia,399054.0,1293.0,1135.0,8580.0,14.0,12.429,1.07,0.124,661.0,161.944,,,3407385.0,1805370.0,,3371.0,5580.0,4081657.0,73.726,3407385.0,1805370.0,1633670.7647058824,0.205303132542675,0.15761441596814488,0.8591887831747621,0.7331099390258465,0.8805417358470551,0.8778100724195324,0.22106325706594887
2021-09-26,HRV,Europe,Croatia,399891.0,837.0,1129.571,8595.0,15.0,13.571,1.09,0.124,692.0,169.53900000000004,,509.935,3408049.0,1805773.0,,664.0,5575.0,4081657.0,73.726,3408049.0,1805773.0,1633685.6470588238,0.20432099055776048,0.17209632626146062,0.8606910365548323,0.7346476120140577,0.8807396396383123,0.8778181277723509,0.23149394347240915
2021-09-27,HRV,Europe,Croatia,400108.0,217.0,1122.857,8606.0,11.0,13.143,1.1,0.125,720.0,176.399,,,3413174.0,1808877.0,,5125.0,5583.0,4081657.0,73.726,3413174.0,1808877.0,1633700.5294117646,0.2031063835791794,0.16666878019706555,0.8617926890335503,0.7350462679739642,0.8822639407997571,0.8778261831251695,0.2409152086137281
2021-09-28,HRV,Europe,Croatia,401169.0,1061.0,1126.286,8614.0,8.0,12.571,1.11,0.126,738.0,180.80900000000003,,,3419381.0,1812532.0,,6207.0,5544.0,4081657.0,73.726,3419381.0,1812532.0,1633715.411764706,0.20372671234437964,0.15941514386801425,0.8625938908362544,0.7369954567917565,0.8840588250604146,0.8778342384779879,0.24697173620457605
2021-09-29,HRV,Europe,Croatia,403080.0,1911.0,1140.429,8628.0,14.0,12.714,1.12,0.13,745.0,182.524,,,3428029.0,1817444.0,,8648.0,5716.0,4081657.0,73.726,3428029.0,1817444.0,1633730.294117647,0.20628527452758952,0.16122855295027708,0.8639959939909865,0.7405062012128694,0.8864709923622885,0.8778422938308065,0.2493270524899058
2021-09-30,HRV,Europe,Croatia,404790.0,1710.0,1188.571,8640.0,12.0,12.286,1.11,0.136,741.0,181.544,,,3436799.0,1822966.0,,8770.0,5681.0,4081657.0,73.726,3436799.0,1822966.0,1633745.1764705882,0.2149944805393333,0.15580100688588205,0.8651977966950425,0.743647683661903,0.8891827162712764,0.877850349183625,0.24798115746971736
2021-10-01,HRV,Europe,Croatia,406307.0,1517.0,1220.857,8650.0,10.0,12.0,1.1,0.14,738.0,180.80900000000003,,,,,,,5420.0,4081657.0,73.726,3441953.5,1826108.5,1633760.0588235294,0.22083523134518174,0.15217418872135638,0.8661992989484226,0.7464346011327708,0.8907259238743177,0.8778584045364436,0.24697173620457605
2021-10-02,HRV,Europe,Croatia,407755.0,1448.0,1243.0,8664.0,14.0,12.0,1.09,0.141,744.0,182.279,,,3447108.0,1829251.0,,,5675.0,4081657.0,73.726,3447108.0,1829251.0,1633774.9411764706,0.22484104640724906,0.15217418872135638,0.8676014021031547,0.7490947570311337,0.8922691314773591,0.8778664598892623,0.24899057873485864
2021-10-03,HRV,Europe,Croatia,408699.0,944.0,1258.286,8678.0,14.0,11.857,1.09,0.152,779.0,190.854,,564.248,,,,,6010.0,4081657.0,73.726,3450120.5,1831070.0,1633789.8235294118,0.2276063848455257,0.15036077963909356,0.8690035052578868,0.7508290023129394,0.8931623994582444,0.8778745152420808,0.26076716016150736
2021-10-04,HRV,Europe,Croatia,408918.0,219.0,1258.571,8685.0,7.0,11.286,1.09,0.14400000000000002,810.0,198.449,,,3453133.0,1832889.0,,,5708.0,4081657.0,73.726,3453133.0,1832889.0,1633804.705882353,0.227657943229335,0.14311982449243568,0.8697045568352528,0.7512313325213245,0.8940556674391297,0.8778825705948994,0.2711978465679677
2021-10-05,HRV,Europe,Croatia,409992.0,1074.0,1260.429,8704.0,19.0,12.857,1.09,0.14400000000000002,822.0,201.389,,,3460702.0,,,7569.0,5903.0,4081657.0,73.726,3460702.0,1836821.6,1633819.588235294,0.22799406771044955,0.16304196203253993,0.871607411116675,0.7532044039542262,0.8959868745098443,0.8778906259477179,0.275235531628533
2021-10-06,HRV,Europe,Croatia,411917.0,1925.0,1262.429,8722.0,18.0,13.429,1.08,0.145,820.0,200.899,,,3467940.0,,,7238.0,5702.0,4081657.0,73.726,3467940.0,1840754.2,1633834.4705882354,0.2283558809301639,0.17029559836159125,0.8734101151727591,0.756740868114688,0.8979180815805587,0.8778986813005364,0.2745625841184388
2021-10-07,HRV,Europe,Croatia,413665.0,1748.0,1267.857,8730.0,8.0,12.857,1.08,0.14300000000000002,823.0,201.634,,,3475957.0,,,8017.0,5594.0,4081657.0,73.726,3475957.0,1844686.8,1633849.3529411762,0.22933784200846866,0.16304196203253993,0.8742113169754632,0.7599521612848112,0.8998492886512733,0.877906736653355,0.2755720053835801
2021-10-08,HRV,Europe,Croatia,415356.0,1691.0,1292.714,8752.0,22.0,14.571,1.08,0.146,805.0,197.224,,,,,,,5588.0,4081657.0,73.726,3481067.0,1848619.4,1633864.2352941176,0.23383463760968826,0.18477750865490694,0.8764146219328993,0.7630587383733,0.9017804957219876,0.8779147920061735,0.26951547779273216
2021-10-09,HRV,Europe,Croatia,416950.0,1594.0,1313.571,8763.0,11.0,14.143,1.07,0.15,814.0,199.429,,,3486177.0,1852552.0,,,5581.0,4081657.0,73.726,3486177.0,1852552.0,1633879.1176470588,0.2376078067714792,0.17934996259051192,0.8775162744116174,0.7659871144105862,0.9037117027927024,0.8779228473589922,0.2725437415881561
2021-10-10,HRV,Europe,Croatia,417858.0,908.0,1308.429,8772.0,9.0,13.429,1.08,0.14300000000000002,839.0,205.554,,623.589,3486793.0,1852899.0,1633894.0,616.0,5239.0,4081657.0,73.726,3486793.0,1852899.0,1633894.0,0.2366775849835936,0.17029559836159125,0.8784176264396595,0.7676552232197806,0.9038821063052735,0.8779309027118107,0.2809555854643337
2021-10-11,HRV,Europe,Croatia,418028.0,170.0,1301.429,8778.0,6.0,13.286,1.09,0.149,866.0,212.169,,,3491225.0,1855439.0,1737752.0,4432.0,5442.0,4081657.0,73.726,3491225.0,1855439.0,1737752.0,0.2354112387145934,0.1684821892793284,0.8790185277916875,0.7679675343404448,0.9051294403742394,0.9341459942593036,0.29004037685060563
2021-10-12,HRV,Europe,Croatia,419035.0,1007.0,1291.857,8802.0,24.0,14.0,1.09,0.14800000000000002,870.0,213.149,,,3496972.0,1858610.0,1741129.0,5747.0,5181.0,4081657.0,73.726,3496972.0,1858610.0,1741129.0,0.23367960064504065,0.1775365535082491,0.8814221331997997,0.7698175184493201,0.9066866436548262,0.9359738588836548,0.2913862718707941
2021-10-13,HRV,Europe,Croatia,421057.0,2022.0,1305.714,8829.0,27.0,15.286,1.11,0.151,855.0,209.474,,,3503116.0,1861783.0,1744717.0,6144.0,5025.0,4081657.0,73.726,3503116.0,1861783.0,1744717.0,0.2361864235378314,0.19384455406622114,0.8841261892839258,0.7735321836609844,0.9082448290882232,0.9379159312177304,0.2863391655450875
2021-10-14,HRV,Europe,Croatia,422908.0,1851.0,1320.429,8847.0,18.0,16.714000000000002,1.14,0.155,869.0,212.904,,,3510623.0,1865665.0,1749058.0,7507.0,4952.0,4081657.0,73.726,3510623.0,1865665.0,1749058.0,0.2388484643018796,0.21195328252406254,0.88592889334001,0.7769327006277453,0.9101511876928394,0.9402655789329536,0.2910497981157469
2021-10-15,HRV,Europe,Croatia,424666.0,1758.0,1330.0,8862.0,15.0,15.714,1.17,0.158,873.0,213.884,,,3516613.0,1868374.0,1752644.0,5990.0,5078.0,4081657.0,73.726,3516613.0,1868374.0,1752644.0,0.24057992146482254,0.1992721001306162,0.8874311467200799,0.7801623650402606,0.911481513674268,0.9422065687294962,0.2923956931359354
2021-10-16,HRV,Europe,Croatia,426613.0,1947.0,1380.429,8877.0,15.0,16.285999999999998,1.22,0.171,871.0,213.394,,,3520008.0,1870176.0,1754676.0,3395.0,4833.0,4081657.0,73.726,3520008.0,1870176.0,1754676.0,0.2497028608933096,0.20652573645966746,0.8889334001001502,0.7837392459339848,0.9123664333562664,0.9433064268629524,0.2917227456258412
2021-10-17,HRV,Europe,Croatia,427914.0,1301.0,1436.571,8896.0,19.0,17.714000000000006,1.27,0.185,903.0,221.234,,658.7919999999998,3520417.0,1870455.0,1754919.0,409.0,4803.0,4081657.0,73.726,3520417.0,1870455.0,1754919.0,0.25985931978391075,0.22463446491750894,0.8908362543815723,0.7861293445691852,0.9125034436732908,0.9434379551732034,0.3024899057873486
2021-10-18,HRV,Europe,Croatia,428233.0,319.0,1457.8570000000002,8907.0,11.0,18.429,1.32,0.17600000000000002,945.0,231.524,,,3524319.0,1872076.0,1757089.0,3902.0,4728.0,4081657.0,73.726,3524319.0,1872076.0,1757089.0,0.2637100978813304,0.2337015103288231,0.8919379068602904,0.7867153872014903,0.9132994785259652,0.9446125083964318,0.31662180349932706
2021-10-19,HRV,Europe,Croatia,429974.0,1741.0,1562.714,8928.0,21.0,18.0,1.39,0.19,947.0,232.014,,,3530290.0,1875073.0,1760158.0,5971.0,4760.0,4081657.0,73.726,3530290.0,1875073.0,1760158.0,0.2826794222711233,0.22826128308203456,0.8940410615923885,0.789913820501939,0.914771234512064,0.946273662240712,0.3172947510094212
2021-10-20,HRV,Europe,Croatia,433136.0,3162.0,1725.571,8951.0,23.0,17.429000000000002,1.44,0.206,939.0,230.054,,,3537299.0,1877622.0,1763617.0,7009.0,4883.0,4081657.0,73.726,3537299.0,1877622.0,1763617.0,0.312141330032632,0.2210203279353767,0.8963445167751627,0.7957228073462924,0.9160229882686756,0.9481459109039136,0.3146029609690444
2021-10-21,HRV,Europe,Croatia,436189.0,3053.0,1897.286,8968.0,17.0,17.285999999999998,1.46,0.222,975.0,238.874,,,3545766.0,1881702.0,1767965.0,8467.0,5020.0,4081657.0,73.726,3545766.0,1881702.0,1767965.0,0.3432057085442554,0.21920691885311386,0.8980470706059088,0.8013315476485728,0.9180265800015026,0.950499347500502,0.3267160161507402
2021-10-22,HRV,Europe,Croatia,439447.0,3258.0,2111.571,8985.0,17.0,17.570999999999998,1.47,0.241,997.0,244.264,,,3554203.0,1885279.0,1772187.0,8437.0,5370.0,4081657.0,73.726,3554203.0,1885279.0,1772187.0,0.3819712814374984,0.22282105583524608,0.8997496244366551,0.8073168984198894,0.919783160302562,0.952784584232516,0.3341184387617765
2021-10-23,HRV,Europe,Croatia,443032.0,3585.0,2345.571,9010.0,25.0,19.0,1.46,0.251,1033.0,253.083,,,3557853.0,1886923.0,1774037.0,3650.0,5406.0,4081657.0,73.726,3557853.0,1886923.0,1774037.0,0.4243034281440755,0.2409424654754809,0.9022533800701052,0.8139029888174247,0.920590489912554,0.953785931450476,0.3462314939434724
2021-10-24,HRV,Europe,Croatia,445325.0,2293.0,2487.286,9038.0,28.0,20.286,1.45,0.271,1091.0,267.293,,815.695,3558842.0,1887251.0,1774513.0,989.0,5489.0,4081657.0,73.726,3558842.0,1887251.0,1774513.0,0.449940608359984,0.2572504660334529,0.9050575863795692,0.8181155146979124,0.9207515629734282,0.9540435753833132,0.3657469717362046
2021-10-25,HRV,Europe,Croatia,446005.0,680.0,2538.857,9060.0,22.0,21.857,1.44,0.281,,,,,3566066.0,1889710.0,1777373.0,7224.0,5964.0,4081657.0,73.726,3566066.0,1889710.0,1777373.0,0.4592701431369279,0.2771726035735572,0.9072608913370056,0.8193647591805691,0.9219591198535806,0.9555916040554022,
2021-10-26,HRV,Europe,Croatia,449365.0,3360.0,2770.143,9090.0,30.0,23.143,1.45,0.292,,,,,3575459.0,1894067.0,1781470.0,9393.0,6453.0,4081657.0,73.726,3575459.0,1894067.0,1781470.0,0.5011113093043527,0.2934806041315292,0.9102653980971456,0.8255374966242842,0.9240987397506214,0.9578091821916082,
2021-10-27,HRV,Europe,Croatia,453936.0,4571.0,2971.429,9116.0,26.0,23.571,1.4,0.307,,,,,,,,,7175.0,4081657.0,73.726,3587522.5,1899031.0,1786263.0,0.5375252771760624,0.29890815019592426,0.912869303955934,0.8339349915216716,0.9265364430255608,0.9604034833892736,
2021-10-28,HRV,Europe,Croatia,458090.0,4154.0,3128.7140000000004,9142.0,26.0,24.857,1.35,0.317,,,,,3599586.0,1903995.0,1791056.0,,7689.0,4081657.0,73.726,3599586.0,1903995.0,1791056.0,0.565979173307447,0.3152161507538963,0.9154732098147221,0.8415664056113122,0.9289741463005003,0.9629977845869391,
2021-10-29,HRV,Europe,Croatia,462482.0,4392.0,3290.7140000000004,9168.0,26.0,26.143,1.33,0.327,,,,,3610412.0,1908486.0,1795287.0,10826.0,8030.0,4081657.0,73.726,3610412.0,1908486.0,1795287.0,0.595286044104308,0.33152415131186835,0.9180771156735102,0.8496350552698827,0.9311795704358252,0.9652878927378512,
2021-10-30,HRV,Europe,Croatia,467029.0,4547.0,3428.143,9198.0,30.0,26.857,1.31,0.353,,,,,,,,,7943.0,4081657.0,73.726,3613451.5,1910071.5,1796678.0,0.6201478585903685,0.340578515540789,0.9210816224336504,0.8579884591855294,0.9319581720761186,0.9660407975920036,
2021-10-31,HRV,Europe,Croatia,470348.0,3319.0,3574.7140000000004,9220.0,22.0,26.0,1.29,0.355,,,,,3616491.0,1911657.0,1798069.0,,8236.0,4081657.0,73.726,3616491.0,1911657.0,1798069.0,0.6466635213037434,0.3297107422296055,0.9232849273910866,0.8640858745354372,0.932736773716412,0.9667937024461558,
2021-11-01,HRV,Europe,Croatia,471474.0,1126.0,3638.429,9251.0,31.0,27.286,1.26,0.35,,,,,3617177.0,1911771.0,1798141.0,686.0,7302.0,4081657.0,73.726,3617177.0,1911771.0,1798141.0,0.6581899859507928,0.3460187427875775,0.9263895843765648,0.8661544764287774,0.9327927564265941,0.9668326737973416,
2021-11-02,HRV,Europe,Croatia,472259.0,785.0,3270.571,9291.0,40.0,28.714,1.21,0.317,,,,,3627387.0,1916565.0,1802284.0,10210.0,7418.0,4081657.0,73.726,3627387.0,1916565.0,1802284.0,0.5916420422619549,0.3641274712454189,0.9303955933900849,0.8675966189565502,0.9351469767126656,0.9690751502968048,
2021-11-03,HRV,Europe,Croatia,476832.0,4573.0,3270.857,9332.0,41.0,30.857,1.28,0.321,,,,,3641758.0,1922763.0,1806387.0,14371.0,7748.0,4081657.0,73.726,3641758.0,1922763.0,1806387.0,0.5916937815523742,0.3913032451145745,0.9345017526289434,0.8759977881024159,0.9381906682715042,0.9712959760456096,
2021-11-04,HRV,Europe,Croatia,483142.0,6310.0,3578.857,9364.0,32.0,31.714,1.38,0.354,,,,,3658686.0,1930471.0,1811801.0,16928.0,8443.0,4081657.0,73.726,3658686.0,1930471.0,1811801.0,0.6474130173883816,0.402171018425758,0.9377065598397596,0.8875900420517738,0.9419758852020508,0.9742264051472496,
2021-11-05,HRV,Europe,Croatia,490074.0,6932.0,3941.714,9400.0,36.0,33.143,1.43,0.395,,,,,3675807.0,1939061.0,1816377.0,17121.0,9342.0,4081657.0,73.726,3675807.0,1939061.0,1816377.0,0.7130562471213238,0.4202924280659929,0.9413119679519278,0.9003249872779147,0.9461942315218996,0.976703251022592,
2021-11-06,HRV,Europe,Croatia,497168.0,7094.0,4305.571,9450.0,50.0,36.0,1.43,0.418,,,,,3690148.0,1948738.0,1820138.0,14341.0,10957.0,4081657.0,73.726,3690148.0,1948738.0,1820138.0,0.7788803834641228,0.4565225661640692,0.9463194792188282,0.9133575466308059,0.9509463778940972,0.978738962853266,
2021-11-07,HRV,Europe,Croatia,501327.0,4159.0,4425.571,9500.0,50.0,40.0,1.4,0.416,,,,,,,,,12549.0,4081657.0,73.726,3704333.666666666,1957291.0,1823892.333333333,0.8005891766469829,0.5072472957378547,0.9513269904857286,0.9209981463416428,0.9551465543869572,0.9807710662254966,
2021-11-08,HRV,Europe,Croatia,502569.0,1242.0,4442.143,9546.0,46.0,42.143,1.38,0.405,,,,,,,,,14477.0,4081657.0,73.726,3718519.333333334,1965844.0,1827646.666666667,0.8035871609855358,0.5344230696070101,0.9559339008512768,0.92327985464673,0.9593467308798173,0.9828031695977274,
2021-11-09,HRV,Europe,Croatia,507535.0,4966.0,5039.429,9605.0,59.0,44.857,1.37,0.465,,,,,3732705.0,1974397.0,1831401.0,,15045.0,4081657.0,73.726,3732705.0,1974397.0,1831401.0,0.9116401463606836,0.5688397986228236,0.9618427641462192,0.932403013618602,0.9635469073726772,0.984835272969958,
2021-11-10,HRV,Europe,Croatia,514850.0,7315.0,5431.143,9655.0,50.0,46.143,1.35,0.471,,,,,3759981.0,1990925.0,1837846.0,27276.0,16889.0,4081657.0,73.726,3759981.0,1990925.0,1837846.0,0.982503798134274,0.5851477991807956,0.9668502754131196,0.9458415774283568,0.9716634181962468,0.9883237501698232,
2021-11-11,HRV,Europe,Croatia,521837.0,6987.0,5527.857,9721.0,66.0,51.0,,0.452,,,,,,,,,18571.0,4081657.0,73.726,3788685.5,2007559.0,1844694.5,1.0,0.6467403020657646,0.973460190285428,0.9586775644876536,0.9798319831187574,0.9920306293169568,
2021-11-12,HRV,Europe,Croatia,528286.0,6449.0,5458.857,9774.0,53.0,53.429,,0.423,,,,,3817390.0,2024193.0,1851543.0,,20226.0,4081657.0,73.726,3817390.0,2024193.0,1851543.0,0.9875174439198556,0.6775428940994458,0.9787681522283423,0.9705251787062604,0.988000548041268,0.9957375084640904,
2021-11-13,HRV,Europe,Croatia,534601.0,6315.0,5347.571,9840.0,66.0,55.714,,0.414,,,,,3845713.0,2043475.0,1857649.0,28323.0,22224.0,4081657.0,73.726,3845713.0,2043475.0,1857649.0,0.9673850709352908,0.7065193958684708,0.9853780671006508,0.982126618276814,0.9974694832844956,0.999042495552124,
2021-11-14,HRV,Europe,Croatia,538752.0,4151.0,5346.429,9881.0,41.0,54.429,,0.414,,,,,3852323.0,2048628.0,1859418.0,6610.0,21141.0,4081657.0,73.726,3852323.0,2048628.0,1859418.0,0.9671784755868341,0.6902240764928921,0.9894842263395092,0.9897525209937372,0.9999999999999998,1.0,
2021-11-15,HRV,Europe,Croatia,539887.0,1135.0,5331.143,9936.0,55.0,55.714,,0.412,,,,,,,,,,4081657.0,73.726,3852323.0,2048628.0,1859418.0,0.9644131371485574,0.7065193958684708,0.9949924887330996,0.9918376570052304,0.9999999999999998,1.0,
2021-11-16,HRV,Europe,Croatia,544330.0,4443.0,5256.429,9986.0,50.0,54.429,,,,,,,,,,,,4081657.0,73.726,3852323.0,2048628.0,1859418.0,0.9508968806996891,0.6902240764928921,1.0,1.0,0.9999999999999998,1.0,
